"","mz","rt","apple_control_neg_102","apple_control_neg_202","apple_control_neg_302","apple_control_neg_402","apple_control_neg_502","apple_control_neg_602","apple_control_neg_702","apple_control_neg_802","apple_control_neg_902","apple_control_neg_1002","apple_group1_neg_102","apple_group1_neg_202","apple_group1_neg_302","apple_group1_neg_402","apple_group1_neg_502","apple_group1_neg_602","apple_group1_neg_702","apple_group1_neg_802","apple_group1_neg_902","apple_group1_neg_1002","apple_group2_neg_102","apple_group2_neg_202","apple_group2_neg_302","apple_group2_neg_402","apple_group2_neg_502","apple_group2_neg_602","apple_group2_neg_702","apple_group2_neg_802","apple_group2_neg_902","apple_group2_neg_1002","apple_group3_neg_102","apple_group3_neg_202","apple_group3_neg_302","apple_group3_neg_402","apple_group3_neg_502","apple_group3_neg_602","apple_group3_neg_702","apple_group3_neg_802","apple_group3_neg_902","apple_group3_neg_1002"
"M171.066T379.8","171.065978593242","379.829239278544","55.5491574711687","125.275837731826","49.6267334870305","45.3250528725181","53.8904038783936","49.3603386917552","54.8770143884482","72.6240173562991","43.4053003330573","111.72543928756","50.8267398159002","47.1811670706928","52.0414895149235","57.0859245447828","45.9347831032834","54.2309550617636","101.7357721323","40.6706369381118","122.028663807278","109.386313109049","66.6967794881355","114.538023064326","53.0799425722535","56.178374365141","53.8360469074864","43.2914200752006","48.82421140096","67.4749286179742","52.575964498526","50.8630528388033","113.118541416179","44.3295481546326","53.5743480713831","67.90143189065","56.190803246881","52.9427849035514","49.92104417938","65.3361246911763","46.459346956891","39.8882837885821"
"M173.007T18.3","173.006984965118","18.2961131554176","20.5386662923238","25.9596302444894","28.5998711851096","17.5663278349728","25.8085405554843","30.3624021186712","27.0820731994952","20.4484172800908","20.4306948021786","19.85879680411","22.7755065221236","21.8142028508756","26.513607444192","25.7135450238012","20.8942659913326","14.1146254123111","18.7870593076748","14.0858269718368","20.4506303063828","21.0053153955831","30.9697749153214","17.5167720844051","28.7701382851281","22.6873173194946","19.2841111196794","25.907084654428","17.5986914602928","27.3382431351182","20.5009386076571","13.4826720786717","31.5130985695611","20.4306943616453","34.0051927564986","23.3392391735723","21.4600063305104","20.5044046318978","17.5329106226042","22.4737152759712","19.3553280245735","17.5823320262423"
"M173.046T344.8","173.046006979953","344.768018281191","122.023289945455","114.181713773507","138.155664887133","262.936209366235","182.355776876804","125.020650639161","173.396864399785","129.404060311762","134.620292068512","284.516118689805","120.247501584078","216.244121532695","138.808208522598","136.777109760362","134.48308765278","178.657451255182","180.94522173302","157.826392987958","190.787926719699","231.378215180728","137.741882565051","190.603085557545","130.042818760852","119.979717293167","148.266058469861","146.081950458598","198.926978505246","183.250065328569","135.375287672028","234.384135988908","133.112261698627","203.075310665066","177.45170198959","135.395555313676","175.800090392384","179.420127586552","172.216964942639","173.477697343665","160.430108386627","204.69227390747"
"M174.0483T344.3","174.048259832463","344.271897031601","9.38125542159747","9.91378227652397","8.28791969187007","22.9408022846474","17.0568985434116","9.37505840944252","14.8474738077894","9.37425756286678","6.61564947681352","25.8408805683885","8.26112335701998","18.0923504942111","11.0310610539961","8.95224326768412","10.719362850154","19.7747964321443","14.3239428193976","8.26892142176736","11.5591688170334","14.843850916026","10.4718651994278","14.2844336223206","15.9858031205157","14.3193961148662","16.4919139869871","7.72684189603428","24.5481371761125","11.5660114684978","13.7773912784676","25.2522498027984","12.2770039379241","24.1765958301239","15.9817738830225","13.7669012783825","14.3303067534741","16.1808435988647","13.7800163739641","16.520281534059","10.4582741309018","9.3834445974011"
"M174.9551T726","174.955065503969","725.958561704636","82.062980745086","81.7529724415499","76.853233735721","104.012892604993","86.3546937784577","91.179857190474","68.3125964923625","91.217489482408","54.3271038601742","74.4968745995211","52.177543370975","60.1634251942733","65.7761263328393","73.3395134374822","61.429609596233","84.0195149294197","85.5900967802796","72.3256521982999","87.804533100388","88.6237872294508","52.3166183650556","60.0600798741016","76.3338379132438","72.236660896693","79.8490861165355","72.189814155506","75.466952167784","97.3291128856795","56.5065881517084","86.544188066162","83.5224034067013","64.6394759927288","74.5000834371604","87.9170207933132","86.4174670997114","87.6556698200544","59.585905428587","71.5130557480472","100.094834341358","92.2207105325731"
"M174.971T10.5","174.970965903559","10.4834672851213","41.4069206678427","33.2602609232055","37.0134777770047","23.2248765900412","32.3952517848273","31.1563763415488","32.7073648243856","34.5556613357828","36.0222710236851","55.8927278153835","23.5242892736459","25.5769611277648","32.7760809017672","46.5886517848173","44.5019344726487","49.2342346881978","18.2867091344197","59.5509096469222","47.1255719956029","39.9065985605973","32.0478836108633","15.832147770572","38.6981255435464","27.9904221274253","43.3164905765625","36.7343916952666","14.7244453397871","49.4913043033627","41.7614746351324","19.2313910457418","21.0292597056742","21.7388664197216","33.4463410232468","26.8379913706063","57.2214682615747","47.2168247221368","22.8463025167568","69.6543618779116","47.0097857930513","32.2194745065434"
"M177.095T503.9","177.094961769786","503.860320087597","31.6131500132786","16.3528307572583","30.134469534205","21.5876678644922","26.8474260431191","20.6178804422076","20.5226324753714","29.8403598985863","26.9618823781043","28.4420448404717","22.6764377932175","25.9215181024547","23.4187708236542","20.9488026436917","31.0642819698131","35.5219561777961","34.1216104835543","24.3094726150136","23.2975411827907","26.4272358609506","25.0228298547779","19.2288240479077","23.0425089827668","20.3680925017711","26.2908317421773","19.7370068989877","24.889917046345","27.6111192916355","24.4300586180387","24.0579777589602","25.1863950982624","21.2389735015513","25.5851654437654","21.2649271124974","29.058082631218","28.9918113636475","22.8653818420566","25.9876672761375","22.1474732419694","26.8860223286492"
"M179.1072T504.5","179.10718035059","504.494038960857","345.341156592891","313.104902238398","303.270967214079","263.832055273351","341.181062833071","256.10396579302","340.43872595836","310.806965414296","316.062970473617","330.888007144711","306.350943125026","277.462770565442","299.425953138256","318.348275885957","311.263843418308","318.937919027667","260.805388078072","305.180918917809","347.445492141873","344.20639917108","297.922719621311","284.402465498861","313.218112910799","274.186664040151","312.211240905421","297.985921272782","266.880541938881","365.54986819749","283.564971152526","259.601189224886","330.517052693673","276.590966400847","302.796186608583","319.444054852025","357.157601847899","359.595055273721","310.487274777115","332.101910120369","348.747709614408","327.115108466271"
"M179.0561T18","179.056141849756","17.9654359968883","185.682821145059","142.235001653089","192.703119435019","142.562481965175","200.169115939919","121.473023408265","179.928978218292","148.752105582008","148.245429859861","321.833559458902","143.381236887563","163.01700376739","129.304405612099","305.144650374867","199.633937903008","220.997129801213","160.866054567723","185.348414883701","201.000990033189","218.194246135281","128.127706414394","158.738945560266","149.224152404876","181.61388563676","196.202663240402","189.10700028096","173.920326992653","211.225148222445","172.973470350432","165.782252513516","141.826364270494","163.695461773872","220.103446767907","237.902069683027","219.597733542734","239.777109227156","191.111008101925","280.026518838524","187.576812366555","171.024825687473"
"M180.1075T504.6","180.107456356776","504.578428919685","45.3079152409919","41.7708843532037","50.0049841481309","38.7535842346415","43.8097255974549","33.981720069996","42.6492869907943","31.8797889759897","40.8790175643813","44.02894970313","43.4923299148832","39.5291710080205","40.0191838453283","42.3580486134815","35.0774027081999","44.5639476633951","31.8810750942866","45.5294288786536","46.6859904582417","46.6936033124366","36.9825733750477","46.7067284554791","44.1714227337834","32.9988847311615","49.2327677025805","36.2961723220033","40.6192488144452","45.5703511970146","34.0013200426362","30.2040119409958","46.7177119217658","41.3514361673915","43.6178193652473","42.5103674169623","40.2600895040305","39.0377325238789","38.834100140346","44.0490684494609","43.9827383045532","45.0945539779495"
"M181.0716T721.1","181.07155597674","721.065052781764","341.866827240665","594.57063527592","413.229808423785","74.1338881804551","663.413773176493","89.6872538772179","544.434612899488","591.561440756037","356.845391854426","265.893622543954","480.089964753935","126.637697690197","270.223053541441","392.010330710784","264.629645960185","543.86249087747","101.019616660814","290.364683289776","311.631533770826","339.774945279925","378.367813538125","271.719607173699","448.69213964564","215.276210663552","312.779729671061","221.008308774932","112.327914493808","599.138199686453","215.143949992744","83.6309909661836","546.266688256158","224.889643335046","506.504016513055","382.600203878284","338.317080193415","275.120199254427","214.093974624666","343.148344056022","418.72000607792","504.746669060178"
"M181.0716T13.1","181.071633668435","13.1011957481734","82.8632812915897","76.028275412863","121.45541937924","74.1031173379319","114.00576181511","59.4155983079779","71.8698460955384","70.490112222479","104.877673921472","76.5077789635991","105.597957079937","70.5315931661057","112.346471079561","158.592718172168","69.5171981604311","101.618024367644","68.1243181020653","101.40623871221","68.0796471520339","62.3688695658165","121.930281845029","73.5236370161768","110.890583393199","162.501363911676","54.2975962726337","83.6357775573527","103.795285517939","69.9905473855662","99.2685796650242","49.6830882767111","112.725746882261","58.2684774296808","136.171178653604","158.109175076915","60.7660712393301","100.74209298947","71.6959874777526","84.8908485897434","89.4319866441235","61.3630439866095"
"M182.104T268.7","182.103991436136","268.663455662233","68.5248770698078","56.1387170667519","56.2967641543328","61.3891335141633","92.0152809475325","53.8431821016686","81.4536842664115","63.036874601144","56.6748755870831","71.6165790655983","59.569412149646","58.675598637544","50.2996198675953","57.9464537636585","41.3328536498323","57.1301597138373","64.4015097108562","54.9837835340392","55.4156421831487","88.1699575828348","69.1956637956269","57.8667836346171","58.2271102916163","57.2746586772319","59.4632346271414","48.60506921248","62.4127184076275","69.7512826112178","53.708773225065","54.2725524171167","53.7175474918962","58.0317122110962","75.825927346157","59.8461333609037","74.1300806437667","58.467069410226","49.6833370696934","72.3746151298052","55.3277286355717","56.5133967790013"
"M187.0974T438.9","187.097384653745","438.882918480194","259.45651713559","260.373254320075","221.154881043789","237.404234289343","242.374223620887","245.060173416387","261.418541084403","237.846596732884","249.314231075031","268.149489845979","213.078344207043","201.80215751338","200.328002665983","225.931433850292","217.475710306189","260.302482146367","216.892706882014","233.72102875411","224.614110016373","224.194104481029","230.20050193468","224.156990092943","220.508057607314","218.200868667385","249.769982607347","214.551846893665","212.387921110061","281.677318628884","238.457217891669","242.293503504495","218.454559393044","228.980991834596","217.532869338157","277.427678388145","250.557569655079","220.141539868522","209.136722959827","233.071301757182","259.803659970978","245.643898451303"
"M188.1002T438.8","188.100175698188","438.834095752334","27.5729801739362","18.2852705890764","23.3696318833404","29.2534640613057","30.299824889412","27.997057844429","33.9306381030612","25.7427463310371","24.7986370696928","30.8296317083733","23.7796340255412","23.9499727339032","18.8039697216027","28.019222117199","22.5201177122308","26.482270441631","17.5167644931557","25.2236017796606","33.9351883972506","30.6699757528213","26.3107976524586","25.1227306613964","28.2738507285967","23.6517892533866","27.538437891501","20.9416368192558","21.643537871426","24.6619549438988","23.6452057627474","27.985042167772","23.5645022216235","27.1683103844722","32.3767133179973","25.269999192351","20.5251213001668","33.386868216272","22.1112801619092","24.7275827799167","25.8355332009641","27.7152498495552"
"M191.0204T19.1","191.020385773569","19.1068973937151","250.722528838922","361.719128656979","378.970457243109","303.620049588233","417.951757160268","388.788367060595","312.79815631396","270.766057904916","268.55042097407","321.489414501976","414.026942618024","299.279108583241","373.829386879241","325.859920115487","224.246976931896","260.100646405134","222.680392311959","324.10020184017","240.786344939019","210.887210010635","407.70782878261","275.652573149482","370.67548126881","294.522019721902","209.577104211946","243.252439220931","217.826053435428","332.068335801248","234.091605238505","180.623319208249","406.721451623539","270.981301640187","404.707539167127","353.144848456788","220.767054507252","249.945113783539","227.476597570231","314.814589102482","239.508533555912","204.876065329476"
